unit_id,status,bedroom,bathroom,beds,capacity,property_id,avg_daily_rate_per_unit,wifi,tv,cable_tv,ac,workspace,pool,parking,gym,kitchen
UN0026,2,1,1,1,2,PR0017,362316.9329365079,1,0,0,1,1,1,1,0,1
UN0027,2,1,1,1,2,PR0017,419382.35294117645,1,0,0,1,1,1,1,0,1
UN0042,2,3,3,3,6,PR0352,1273125.0,1,0,0,1,1,1,1,0,0
UN0043,2,2,2,2,4,PR0352,606088.3333333334,1,0,0,1,1,1,1,0,0
UN0120,2,3,,,,PR0261,383292.49186813185,1,1,1,1,1,0,1,0,0
UN0121,2,1,,,,PR0261,369575.7857936508,1,1,0,1,1,0,1,0,0
UN0141,2,1,1,1,3,PR0168,721976.8424519988,1,1,1,1,1,1,1,0,0
UN0142,2,1,1,1,2,PR0168,533750.2541859885,1,1,1,1,1,1,1,0,0
UN0143,2,1,1,1,2,PR0168,594623.9346153056,1,1,1,1,1,1,1,0,0
UN0144,2,1,1,1,2,PR0168,871147.8432698622,1,1,1,1,1,1,1,0,0
UN0145,2,1,1,1,2,PR0168,523735.3616007008,1,1,1,1,1,1,1,0,0
UN0146,2,1,1,1,2,PR0168,609489.9982156463,1,1,1,1,1,1,1,0,0
UN0147,2,1,1,1,2,PR0168,638098.8414144724,1,1,1,1,1,1,1,0,0
UN0148,2,1,1,1,2,PR0168,773464.3397420634,1,1,0,1,1,1,1,0,0
UN0153,2,1,1,1,2,PR0170,757470.5986378738,1,0,0,1,1,1,1,0,0
UN0154,2,1,1,1,2,PR0170,633217.1179497882,1,0,0,1,1,1,1,0,0
UN0155,2,1,1,1,2,PR0170,685499.0283909782,1,0,0,1,1,1,1,0,0
UN0156,2,1,1,1,2,PR0170,581074.899745238,1,0,0,1,1,1,1,0,0
UN0157,2,1,1,1,2,PR0170,562623.9561728394,1,0,0,1,1,1,1,0,0
UN0158,2,1,1,1,3,PR0170,583366.4638718821,1,0,0,1,1,1,1,0,0
UN0159,2,1,1,1,2,PR0170,880298.8390070922,1,0,0,1,1,1,1,0,0
UN0160,2,1,1,1,2,PR0170,616731.7492063491,1,0,0,1,1,1,1,0,0
UN0161,2,1,1,1,2,PR0170,744415.4901242077,1,0,0,1,1,1,1,0,0
UN0162,2,1,1,1,2,PR0170,783276.2086572989,1,0,0,1,1,1,1,0,0
UN0165,1,1,2,1,2,PR0120,531783.8216788766,1,0,0,0,1,0,0,0,0
UN0173,2,1,1,1,2,PR0172,1390947.39417517,1,0,0,1,1,1,1,0,1
UN0174,2,1,1,1,2,PR0172,948105.7600899622,1,1,0,1,1,1,1,0,1
UN0175,2,1,1,1,2,PR0172,1117838.3172417535,1,0,0,1,1,1,1,0,1
UN0176,2,1,1,1,2,PR0172,927437.7759138655,1,0,0,1,1,1,1,0,1
UN0177,2,1,1,1,4,PR0172,474913.78621593287,1,1,0,1,1,1,1,0,1
UN0219,2,1,1,1,2,PR0126,380334.7308397909,1,0,0,1,1,1,1,0,0
UN0220,2,1,1,1,2,PR0126,360125.48228326044,1,0,0,1,1,1,1,0,0
UN0221,2,1,1,1,2,PR0126,421886.49522619037,1,0,0,1,1,1,1,0,0
UN0222,1,1,1,1,2,PR0126,612650.5188834153,1,1,1,1,1,1,1,0,0
UN0224,1,1,1,1,2,PR0126,396808.86214750085,1,0,0,1,1,1,1,0,0
UN0225,2,1,1,1,2,PR0126,359938.1543058889,1,0,0,1,1,1,1,0,0
UN0226,1,1,1,1,2,PR0126,421186.24993551587,1,0,0,1,1,1,1,0,0
UN0227,2,1,1,1,2,PR0126,418176.51537037035,1,0,0,1,1,1,1,0,0
UN0228,1,1,1,1,2,PR0126,369035.6673132664,1,0,0,1,1,1,1,0,0
UN0236,1,1,1,1,2,PR0229,683026.1353445485,1,1,1,1,1,1,1,0,0
UN0237,1,1,1,1,2,PR0229,718608.2099688419,1,1,1,1,1,1,1,0,0
UN0238,1,1,1,1,2,PR0229,720331.5854030864,1,1,1,1,1,1,1,0,0
UN0239,1,1,1,1,2,PR0229,520187.1240387864,1,1,1,1,1,1,1,0,0
UN0240,1,1,1,1,2,PR0229,426068.7482057917,1,1,1,1,1,1,1,0,0
UN0241,1,1,1,1,2,PR0229,522741.52083333314,1,1,0,1,1,1,1,0,0
UN0242,1,1,1,1,2,PR0229,646232.9642857143,1,1,0,1,1,1,1,0,0
UN0243,1,1,1,1,2,PR0229,474324.92215194023,1,1,1,1,1,1,1,0,0
UN0244,1,1,1,1,2,PR0229,670062.4282272005,1,1,0,1,1,1,1,0,0
UN0245,1,1,,,,PR0229,509078.0858589616,1,1,0,1,1,1,1,0,0
UN0248,1,1,1,1,2,PR0229,785819.385,1,1,0,1,0,1,1,0,0
UN0249,1,1,1,1,2,PR0229,785803.3512820512,1,1,0,1,1,1,1,0,0
UN0250,1,1,1,1,2,PR0229,776507.8066666666,1,1,1,1,1,1,1,0,0
UN0251,1,1,1,1,2,PR0229,733261.6047619047,1,1,1,1,1,1,1,0,0
UN0256,2,3,3,3,6,PR0276,1634201.942229849,1,1,0,1,1,1,1,0,1
UN0257,2,3,3,3,6,PR0276,1578394.7941666667,1,1,0,1,1,1,1,0,1
UN0258,2,4,5,4,8,PR0276,2157283.9286391535,1,1,0,1,1,1,1,0,1
UN0259,2,3,3,3,6,PR0276,1586470.8209203682,1,1,0,1,1,1,1,0,1
UN0260,1,3,3,3,6,PR0276,1562184.055476637,1,1,0,1,1,1,1,0,1
UN0263,2,1,1,1,2,PR0181,400940.1645776265,1,1,1,1,1,1,1,0,1
UN0264,2,1,1,1,2,PR0181,359863.60133000504,1,1,1,1,1,1,1,0,1
UN0265,2,1,1,1,2,PR0181,358926.2391938868,1,1,0,1,1,1,1,0,1
UN0266,2,1,1,1,2,PR0181,392972.45962962956,1,1,0,1,1,1,1,0,1
UN0267,2,1,1,1,2,PR0181,389159.21428571426,1,1,0,1,1,1,1,0,1
UN0331,2,3,3,3,8,PR0281,2154001.733057851,1,1,0,1,1,1,1,0,1
UN0332,2,3,3,3,8,PR0281,1798974.7777777778,1,1,0,1,1,1,1,0,1
UN0333,2,1,1,1,2,PR0234,394478.78687037027,1,1,1,1,1,1,1,0,0
UN0334,2,1,1,1,2,PR0234,588359.6087301588,1,1,1,1,1,1,1,0,0
UN0334,2,1,1,1,2,PR0234,588359.6087301588,1,1,1,1,1,1,1,0,0
UN0336,2,1,1,1,2,PR0234,414298.24404592795,1,1,1,1,1,1,1,0,0
UN0337,2,1,1,1,2,PR0234,515140.47673333326,1,1,1,1,1,1,1,0,0
UN0345,2,1,1,1,2,PR0234,760452.5142857142,1,0,0,1,1,1,1,0,0
UN0347,2,1,1,1,2,PR0160,2753363.843728445,1,1,0,1,1,1,1,0,1
UN0348,2,1,1,1,2,PR0160,901075.9139938982,1,1,0,1,1,1,1,0,1
UN0349,2,1,1,1,2,PR0160,1070117.8768653206,1,1,1,1,1,1,1,0,1
UN0350,2,1,1,1,2,PR0160,1687484.077675833,1,1,0,1,1,1,1,0,1
UN0351,2,1,1,1,2,PR0160,1633751.6952296705,1,1,0,1,1,1,1,0,1
UN0352,2,1,1,1,2,PR0160,1731015.8341582622,1,1,0,1,1,1,1,0,1
UN0353,2,1,1,1,3,PR0160,1291965.8446089646,1,1,0,1,1,1,1,0,1
UN0354,2,1,1,1,2,PR0160,881369.9801791707,1,1,0,1,1,1,1,0,0
UN0355,2,1,1,1,2,PR0135,794509.2301587301,1,0,0,1,1,1,1,0,0
UN0357,2,1,1,1,2,PR0135,635429.8684397163,1,0,0,1,1,1,1,0,0
UN0358,2,1,1,1,2,PR0135,758540.0,1,0,0,1,1,1,1,0,0
UN0359,2,1,1,1,2,PR0135,735468.25,1,0,0,1,1,1,1,0,0
UN0361,2,1,1,1,2,PR0135,739515.7666666666,1,0,0,1,1,1,1,0,0
UN0362,2,1,1,1,2,PR0135,804886.0,1,0,0,1,1,1,1,0,0
UN0363,2,1,1,1,4,PR0135,1273610.7916666667,1,0,0,1,1,1,1,0,0
UN0364,2,1,1,1,2,PR0135,635651.1691176471,1,0,0,1,1,1,1,0,0
UN0365,2,1,1,1,2,PR0135,795180.7027777778,1,0,0,1,1,1,1,0,0
UN0366,1,1,1,1,2,PR0282,966274.1245550162,1,0,0,1,1,1,0,0,0
UN0367,1,1,1,1,2,PR0282,734115.078782642,1,0,0,1,1,1,1,0,0
UN0368,1,1,1,1,2,PR0282,749252.8946867252,1,0,0,1,1,1,1,0,0
UN0370,2,1,1,1,2,PR0282,1084321.6624593316,1,0,0,1,1,1,1,0,0
UN0371,2,1,1,1,2,PR0282,697991.4350808504,1,0,0,1,1,1,0,0,0
UN0372,1,1,1,1,2,PR0282,742721.4653968253,1,0,0,1,1,1,1,0,0
UN0373,1,1,1,1,2,PR0282,728233.7293282875,1,0,0,1,1,1,1,0,0
UN0374,1,1,1,1,2,PR0282,706272.3912228066,1,0,0,1,1,1,1,0,0
UN0375,1,1,1,1,2,PR0282,736815.1330197967,1,0,0,1,1,1,1,0,0
UN0376,2,1,1,1,2,PR0282,679801.7589147286,1,0,0,1,1,1,1,0,0
UN0382,1,1,1,1,2,PR0188,524643.4637115818,1,1,1,1,1,1,1,0,0
UN0383,2,1,1,1,2,PR0188,538728.1768290882,1,1,0,1,1,1,1,0,0
UN0384,1,1,1,1,2,PR0188,505527.0501046552,1,1,1,1,1,1,1,0,0
UN0385,1,1,1,1,2,PR0188,553141.6801486908,1,1,0,1,1,1,1,0,0
UN0386,1,1,1,1,2,PR0188,616596.6243844754,1,1,0,1,1,1,1,0,0
UN0389,2,4,,,,PR0284,727500.0,1,0,0,1,1,1,1,0,1
UN0425,2,1,1,1,3,PR0286,1692619.35875,1,0,0,1,1,1,1,0,0
UN0426,2,1,1,1,3,PR0286,2182926.111111111,1,0,0,1,1,1,1,0,0
UN0434,2,1,1,1,3,PR0286,2049302.1876666667,1,0,0,1,1,1,1,0,0
UN0448,2,1,1,1,2,PR0286,1358290.4958550346,1,0,0,1,1,1,1,0,0
UN0451,2,1,1,1,2,PR0286,1388156.9603174601,1,0,0,1,1,1,1,0,0
UN0468,2,1,1,1,2,PR0140,750449.4771186532,1,1,0,1,1,1,1,0,1
UN0469,2,1,1,1,2,PR0140,779843.4247455888,1,1,0,1,1,1,1,0,1
UN0470,2,1,1,1,2,PR0140,720890.5116943893,1,1,0,1,1,1,1,0,1
UN0471,2,1,1,1,2,PR0140,649240.385795466,1,1,0,1,1,1,1,0,1
UN0472,2,1,1,1,2,PR0140,695056.7425392505,1,1,0,1,1,1,1,0,1
UN0473,2,1,1,1,2,PR0140,759921.4674983392,1,1,0,1,1,1,1,0,1
UN0474,2,1,1,1,2,PR0140,1042007.8518396693,1,1,0,1,1,1,1,0,1
UN0475,2,1,1,1,2,PR0140,1139997.0901290323,1,1,0,1,1,1,1,0,1
UN0476,2,1,1,1,2,PR0140,445105.88948437496,1,1,0,1,1,1,1,0,1
UN0477,2,1,1,1,2,PR0288,592991.519718254,1,1,0,1,1,1,1,0,0
UN0478,2,1,1,1,2,PR0288,636635.9878191174,1,1,0,1,1,1,1,0,1
UN0480,2,1,1,1,2,PR0288,690730.9542089094,1,1,0,1,1,1,1,0,1
UN0499,2,1,1,1,3,PR0238,1774678.4095029968,1,0,0,1,1,1,1,0,0
UN0504,2,1,1,1,2,PR0238,1779049.9594711359,1,0,0,1,1,1,1,0,0
UN0523,2,1,1,1,2,PR0238,2015610.4160060177,1,0,0,1,1,1,1,0,0
UN0524,2,1,1,1,2,PR0238,1904051.4936076947,1,0,0,1,1,1,1,0,0
UN0537,2,1,1,1,4,PR0238,1405571.3701026735,1,0,0,1,1,1,1,0,0
UN0540,2,1,1,1,4,PR0238,1405608.32153878,1,0,0,1,1,1,1,0,0
UN0550,2,1,1,1,4,PR0238,1442692.8443578128,1,0,0,1,1,1,1,0,0
UN0553,2,1,1,1,4,PR0238,1446797.237364547,1,0,0,1,1,1,1,0,0
UN0601,1,2,2,2,4,PR0241,1200719.477265833,1,1,0,1,1,1,1,0,1
UN0602,1,1,1,1,2,PR0241,930799.3641395154,1,1,0,1,1,1,1,0,1
UN0603,1,1,1,1,2,PR0241,742747.8927851962,1,1,0,1,1,1,1,0,1
UN0604,1,1,1,1,2,PR0241,804936.8377064712,1,1,0,1,1,1,1,0,1
UN0605,1,1,1,1,2,PR0241,851444.4740592238,1,1,0,1,1,1,1,0,1
UN0664,2,1,1,1,2,PR0293,1515573.834,1,1,0,1,1,0,1,0,1
UN0671,1,3,4,3,8,PR0242,4843822.475620832,1,1,1,1,1,1,1,0,1
UN0672,1,3,3,3,8,PR0196,5126228.254017686,1,1,1,1,1,1,1,0,1
UN0677,1,1,1,1,2,PR0294,538003.752633395,1,1,0,1,1,0,1,0,1
UN0678,1,1,1,1,3,PR0294,791168.6157407406,1,1,0,1,1,0,1,0,1
UN0679,1,1,1,1,3,PR0294,424153.2176075268,1,1,0,1,1,0,1,0,1
UN0679,1,1,1,1,3,PR0294,424153.2176075268,1,1,0,1,1,0,1,0,1
UN0680,1,1,1,1,2,PR0294,445175.0101161995,1,1,0,1,1,0,1,0,1
UN0688,2,1,1,1,2,PR0197,304656.6608662925,1,0,0,1,1,0,1,0,0
UN0689,2,1,1,1,2,PR0197,312215.5775498694,1,0,0,1,1,0,1,0,0
UN0690,2,1,1,1,2,PR0197,306599.8660377313,1,0,0,1,1,0,1,0,0
UN0691,2,1,1,1,2,PR0197,324526.53278138523,1,0,0,1,1,0,1,0,0
UN1359,2,1,,,,PR0070,412481.3414992559,1,0,0,1,1,0,1,0,1
UN1360,2,1,0,0,,PR0070,503616.57818930043,1,0,0,1,1,0,1,0,1
UN1361,2,1,0,0,,PR0070,280109.3933333333,1,0,0,1,1,0,1,0,1
UN1362,2,1,0,0,,PR0070,269536.51192722365,1,0,0,1,1,0,1,0,1
UN1363,2,1,0,0,,PR0070,283369.16478174593,1,0,0,1,1,0,1,0,1
UN1364,2,1,,,,PR0070,298193.33206845226,1,0,0,1,1,0,1,0,1
UN1380,2,1,1,1,2,PR0135,601836.5,1,0,0,1,1,1,1,0,0
UN1392,2,8,8,8,6,PR0065,1936508.7646258504,1,1,0,1,1,1,1,0,0
UN1417,2,3,2,3,7,PR0055,678626.2861359126,0,1,0,1,1,0,1,0,1
UN1420,2,1,1,1,2,PR0059,893889.6428571428,1,1,0,1,1,0,1,0,1
UN1421,2,1,1,1,2,PR0059,948983.3333333334,1,1,0,1,1,0,1,0,1
UN1423,2,1,1,1,2,PR0059,717136.6111111111,1,1,0,1,1,0,1,0,1
UN1471,2,3,2,3,6,PR0051,653498.4102564103,1,1,0,1,1,0,1,0,1
UN1518,2,1,1,1,2,PR0045,369839.8787372202,0,1,0,1,1,0,0,0,1
UN1520,2,1,1,1,2,PR0045,404060.36955636955,0,1,0,1,1,0,0,0,1
UN1522,2,2,1,2,3,PR0045,522285.6191681736,0,1,0,1,1,0,0,0,1
UN1536,1,1,2,1,2,PR0120,583472.9269824176,1,0,0,0,1,0,0,0,0
UN1537,1,1,3,1,2,PR0120,579154.5931915113,1,0,0,0,1,0,0,0,0
UN1538,1,1,1,1,2,PR0120,539240.9893612115,1,0,0,0,1,0,0,0,0
UN1539,1,1,1,1,2,PR0120,819171.6998574074,1,0,0,1,1,0,0,0,0
UN1540,1,1,1,1,2,PR0120,1021246.6284322129,1,0,0,1,1,0,0,0,0
UN1590,2,1,1,1,2,PR0170,601681.8283232322,1,0,0,1,1,1,1,0,0
UN1591,2,1,1,1,2,PR0170,971413.8224137931,1,0,0,1,1,1,1,0,0
UN1592,2,1,1,1,2,PR0170,1075658.7298611111,1,0,0,1,1,1,1,0,1
UN1672,2,2,,,,PR0308,402550.0,1,1,0,1,0,0,1,0,0
UN1673,2,3,,,,PR0308,485000.0,1,1,0,1,0,0,1,0,0
UN1722,1,1,1,1,2,PR0314,262368.2788888889,1,0,0,1,1,0,1,0,0
UN1724,1,1,1,1,2,PR0314,277222.98811881186,1,0,0,1,1,0,1,0,0
UN1729,1,1,1,1,2,PR0314,240248.24658634537,1,0,0,1,0,0,1,0,0
UN1730,1,1,1,1,2,PR0314,229274.6219548872,1,1,0,1,1,0,1,0,0
UN1732,2,5,3,5,5,PR0316,1339422.9069767443,1,1,0,1,1,0,1,0,1
UN1759,2,1,1,1,2,PR0326,365770.30555555556,1,1,0,1,1,1,1,0,0
UN1760,2,1,1,1,2,PR0326,324757.18537414965,1,1,0,1,1,1,1,0,0
UN1761,2,1,1,1,2,PR0326,362076.7149122807,1,1,0,1,1,1,1,0,0
UN1763,2,1,1,1,2,PR0327,285771.7,1,1,0,1,1,0,1,0,1
UN1765,2,1,1,1,2,PR0327,371122.0,1,1,0,1,1,0,1,0,1
UN1767,2,1,1,1,2,PR0328,231665.96825396817,1,0,0,1,0,1,1,0,1
UN1769,2,1,1,1,2,PR0328,291000.0,1,0,0,1,0,1,1,0,1
UN1770,2,1,1,1,2,PR0328,249428.57142857142,1,0,0,1,1,1,1,0,1
UN1772,2,1,1,1,2,PR0328,284937.5,1,0,0,1,0,1,1,0,1
UN1773,2,1,1,1,2,PR0328,315250.0,1,1,0,1,0,1,1,0,1
UN1774,2,1,1,1,2,PR0328,388000.0,1,0,0,1,0,1,1,0,0
UN1776,2,1,1,1,2,PR0328,370000.0,1,0,0,1,0,1,1,0,1
UN1800,2,4,,,,PR0335,453972.6388888888,1,1,0,1,1,1,1,0,0
UN1802,2,1,1,1,2,PR0336,792059.1538461539,1,1,0,1,1,1,1,0,0
UN1803,2,1,1,1,2,PR0336,0.0,1,1,0,1,1,1,1,0,0
UN1827,2,1,1,1,2,PR0340,636205.8823529412,1,1,0,1,1,0,1,0,0
UN1828,2,1,1,1,2,PR0340,973031.25,1,1,0,1,1,0,1,0,0
UN1836,2,1,1,1,2,PR0181,312256.87824074074,1,1,0,1,1,1,1,0,1
UN1861,2,1,1,1,2,PR0326,384756.5,1,1,0,1,1,1,1,0,0
UN1862,2,1,1,1,2,PR0345,248618.29761904763,1,0,0,1,1,0,1,0,0
UN1863,2,1,1,1,2,PR0345,241374.0,1,0,0,1,1,0,1,0,0
UN1864,1,1,1,1,2,PR0345,273856.375,1,0,0,1,1,0,1,0,0
UN1865,1,1,1,1,2,PR0345,353323.8042328042,1,0,0,1,1,0,1,0,0
UN1880,2,3,3,3,6,PR0343,823878.0952380951,1,1,0,1,1,0,1,0,1
UN1892,2,1,1,1,2,PR0352,395385.71428571426,1,0,0,1,1,1,1,0,0
UN1893,2,1,1,1,2,PR0352,369173.65,1,0,0,1,1,1,1,0,0
UN1894,2,1,1,1,2,PR0352,358534.03508771927,1,0,0,1,1,1,1,0,0
UN1895,2,1,1,1,2,PR0352,363084.28571428574,1,0,0,1,1,1,1,0,0
UN1896,2,2,2,2,0,PR0353,745369.6428571428,1,1,0,1,0,0,1,0,1
UN1919,2,1,1,1,2,PR0135,673422.5,1,0,0,1,1,1,1,0,0
UN1920,2,1,1,1,2,PR0135,708100.0,1,0,0,1,1,1,1,0,0
UN1924,2,4,4,4,8,PR0352,1842513.7844611527,1,0,0,1,1,1,1,0,0
UN1926,2,1,1,1,2,PR0361,344311.22222222225,1,1,0,1,1,0,1,0,0
UN1927,2,1,1,1,2,PR0361,314868.4210526316,1,0,0,1,1,0,1,0,0
UN1928,2,1,1,1,2,PR0361,286060.375,1,1,0,1,1,0,1,0,0
UN1944,1,1,1,1,4,PR0363,687339.8596491228,1,1,0,1,1,1,1,0,1
UN1945,1,1,1,1,2,PR0363,648747.6625,1,1,0,1,1,1,0,0,1
UN1946,1,1,1,1,2,PR0363,569898.9416666667,1,1,0,1,1,1,0,0,1
UN1947,1,1,1,1,2,PR0363,631399.5864512471,1,1,0,1,1,1,0,0,1
UN1948,1,1,1,1,2,PR0363,617625.9129852745,1,1,0,1,1,1,0,0,1
UN1949,1,1,1,1,4,PR0363,700434.2329354148,1,1,0,1,1,1,1,0,1
UN1970,1,1,1,1,2,PR0366,596398.3830666667,1,0,0,1,1,0,1,0,0
UN1974,1,1,1,1,2,PR0366,553119.8228070176,1,0,0,1,0,0,1,0,0
UN1975,1,1,1,1,2,PR0366,419015.78700680274,1,0,0,1,1,0,1,0,0
UN1976,1,1,1,1,2,PR0366,778142.0833333334,1,0,0,1,1,0,1,0,0
UN1977,1,1,1,1,2,PR0366,428792.46102150535,1,0,0,1,1,0,1,0,0
UN1999,1,3,3,3,4,PR0370,1668400.0,1,1,1,1,1,1,1,0,1
UN2000,2,1,1,1,2,PR0371,302230.44444444444,1,0,0,1,1,0,1,0,0
UN2001,1,1,1,1,2,PR0371,315574.9029126214,1,1,0,1,1,0,1,0,0
UN2002,2,1,1,1,2,PR0371,352334.537037037,1,1,0,1,1,0,1,0,0
UN2003,1,1,1,1,2,PR0371,331652.6126126126,1,1,0,1,1,0,1,0,0
UN2014,2,2,2,2,6,PR0327,989400.0,1,1,0,1,1,0,1,0,1
UN2021,2,1,1,1,2,PR0380,479762.0,1,1,0,1,1,1,1,0,0
UN2022,2,1,1,1,2,PR0380,416709.8444444444,1,1,0,1,1,1,1,0,0
UN2023,2,1,1,1,2,PR0380,533500.0,1,1,0,1,1,1,1,0,0
UN2024,2,1,1,1,2,PR0380,449433.3333333333,1,1,0,1,1,1,1,0,0
UN2025,2,1,1,1,2,PR0380,342365.9090909091,1,1,0,1,1,1,1,0,0
UN2027,2,1,1,1,2,PR0380,372305.4,1,1,0,1,1,1,1,0,0
UN2028,2,1,1,1,2,PR0380,309430.0,1,1,0,1,1,1,1,0,0
UN2029,2,1,1,1,2,PR0380,309430.0,1,1,0,1,1,1,1,0,0
UN2030,2,1,1,1,2,PR0380,311467.0,1,1,0,1,1,1,1,0,0
UN2032,2,1,1,1,2,PR0380,309430.0,1,1,0,1,1,1,1,0,0
UN2033,2,1,1,1,2,PR0380,379414.6779661017,1,1,0,1,1,1,1,0,0
UN2034,2,1,1,1,2,PR0380,398299.3214285714,1,1,0,1,1,1,1,0,0
UN2037,2,3,3,3,8,PR0281,1773414.3333333333,0,1,1,1,1,1,1,1,1
UN2044,2,1,1,1,2,PR0383,237650.0,1,1,0,1,1,0,1,0,0
UN2045,2,1,1,1,2,PR0383,341925.0,1,1,0,1,1,0,1,0,0
UN2046,2,1,1,1,2,PR0383,339500.0,1,1,0,1,1,0,1,0,0
UN2047,2,1,1,1,2,PR0383,299245.0,1,1,0,1,1,0,1,0,0
UN2050,2,2,2,2,4,PR0383,722650.0,1,1,0,1,1,0,1,0,0
UN2052,1,2,1,2,4,PR0383,435173.0735930736,1,1,0,1,1,0,1,0,0
UN2053,1,2,1,2,4,PR0383,551283.3333333334,1,1,0,1,1,0,1,0,0
UN2057,1,1,1,1,2,PR0385,508002.85714285716,1,0,0,1,1,0,1,0,0
UN2058,1,1,1,1,2,PR0385,633086.6666666666,1,0,0,1,1,0,1,0,0
UN2059,1,1,1,1,2,PR0385,790980.0,1,0,0,1,1,0,1,0,0
UN2060,1,1,1,1,2,PR0385,328693.2051282051,1,0,0,1,0,0,1,0,0
UN2061,1,1,1,1,2,PR0385,252754.2857142857,1,0,0,1,1,0,1,0,0
UN2062,1,1,1,1,2,PR0385,315250.0,1,0,0,1,1,0,1,0,0
UN2063,1,1,1,1,2,PR0385,243712.5,1,0,0,1,1,0,1,0,0
UN2064,1,1,1,1,2,PR0385,247165.2380952381,1,0,0,1,1,0,1,0,0
UN2065,2,1,1,1,3,PR0386,299797.3611111111,1,1,0,1,1,1,1,0,0
UN2066,2,1,1,1,3,PR0386,319057.7254901961,1,1,0,1,1,1,1,0,0
UN2067,2,1,1,1,3,PR0386,304458.75,1,1,0,1,1,1,1,0,0
UN2068,2,1,1,1,3,PR0386,313587.14285714284,1,1,0,1,1,1,1,0,0
UN2069,2,1,1,1,4,PR0386,327216.2727272727,1,1,0,1,1,1,1,0,0
UN2071,2,1,1,1,2,PR0390,329945.58333333326,1,1,0,1,1,1,1,0,0
UN2072,2,1,1,1,2,PR0390,375767.2222222222,1,1,0,1,1,1,1,0,0
UN2073,2,1,1,1,2,PR0390,472142.111111111,1,1,0,1,1,1,1,0,0
UN2074,2,1,1,1,2,PR0390,399577.72619047615,1,1,0,1,1,1,1,0,0
UN2075,2,1,1,1,2,PR0390,339500.0,1,0,0,1,1,1,1,0,0
UN2076,2,1,1,1,2,PR0390,362537.5,1,0,0,1,1,1,1,0,0
UN2078,2,1,1,1,2,PR0390,450888.3333333333,1,0,0,1,1,1,1,0,0
UN2079,2,1,1,1,2,PR0390,436853.6812865497,1,1,0,1,1,1,1,0,0
UN2086,2,1,1,1,2,PR0380,802093.0,1,1,0,1,0,1,1,0,0
